Current Time,City,State,Country,Temperature,Feels Like,Humidity,Precipitation,Pressure,Wind Speed,Wind Direction,Visibility,Sunrise,Sunset
08-05-25 02:52:21,St Louis,,US,75.5,76.6,83,0.0,1018.0,1.01,274,10000,07:05 AM,09:08 PM
08-05-25 02:52:21,St Louis,,US,75.5,76.6,83,0.0,1018.0,1.01,274,10000,07:05 AM,09:08 PM
08-05-25 02:52:21,St Louis,,US,75.5,76.6,83,0.0,1018.0,1.01,274,10000,07:05 AM,09:08 PM
08-05-25 02:52:21,St Louis,,US,75.5,76.6,83,0.0,1018.0,1.01,274,10000,07:05 AM,09:08 PM
08-05-25 02:52:21,St Louis,,US,75.5,76.6,83,0.0,1018.0,1.01,274,10000,07:05 AM,09:08 PM
08-05-25 02:52:06,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:52:06,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:52:06,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:52:06,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:52:06,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:52:06,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:51:13,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:51:13,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:51:13,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:51:13,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:51:13,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:51:13,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:51:13,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:51:13,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:51:13,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:51:13,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:51:13,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:51:13,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:50:57,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:50:57,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:50:57,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:50:57,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:50:57,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:50:57,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:50:57,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:50:57,Knoxville,,US,70.8,72.0,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:49:02,St Louis,,US,75.5,76.6,83,0.0,1018.0,1.01,281,10000,07:05 AM,09:08 PM
08-05-25 02:49:02,St Louis,,US,75.5,76.6,83,0.0,1018.0,1.01,281,10000,07:05 AM,09:08 PM
08-05-25 02:49:02,St Louis,,US,75.5,76.6,83,0.0,1018.0,1.01,281,10000,07:05 AM,09:08 PM
08-05-25 02:49:02,St Louis,,US,75.5,76.6,83,0.0,1018.0,1.01,281,10000,07:05 AM,09:08 PM
08-05-25 02:48:22,Austin,,US,82.8,87.6,68,0.0,1015.0,4.61,0,10000,07:51 AM,09:22 PM
08-05-25 02:48:22,Austin,,US,82.8,87.6,68,0.0,1015.0,4.61,0,10000,07:51 AM,09:22 PM
08-05-25 02:48:22,Austin,,US,82.8,87.6,68,0.0,1015.0,4.61,0,10000,07:51 AM,09:22 PM
08-05-25 02:48:22,Austin,,US,82.8,87.6,68,0.0,1015.0,4.61,0,10000,07:51 AM,09:22 PM
08-05-25 02:46:24,Austin,,US,82.8,87.6,68,0.0,1015.0,4.61,0,10000,07:51 AM,09:22 PM
08-05-25 02:46:24,Austin,,US,82.8,87.6,68,0.0,1015.0,4.61,0,10000,07:51 AM,09:22 PM
08-05-25 02:46:24,Austin,,US,82.8,87.6,68,0.0,1015.0,4.61,0,10000,07:51 AM,09:22 PM
08-05-25 02:46:24,Austin,,US,82.8,87.6,68,0.0,1015.0,4.61,0,10000,07:51 AM,09:22 PM
08-05-25 02:46:18,Nashville,,US,72.5,73.5,86,0.0,1019.0,3.53,193,10000,06:56 AM,08:49 PM
08-05-25 02:46:18,Nashville,,US,72.5,73.5,86,0.0,1019.0,3.53,193,10000,06:56 AM,08:49 PM
08-05-25 02:46:18,Nashville,,US,72.5,73.5,86,0.0,1019.0,3.53,193,10000,06:56 AM,08:49 PM
08-05-25 02:46:18,Nashville,,US,72.5,73.5,86,0.0,1019.0,3.53,193,10000,06:56 AM,08:49 PM
08-05-25 02:46:18,Nashville,,US,72.5,73.5,86,0.0,1019.0,3.53,193,10000,06:56 AM,08:49 PM
08-05-25 02:46:18,Nashville,,US,72.5,73.5,86,0.0,1019.0,3.53,193,10000,06:56 AM,08:49 PM
08-05-25 02:46:18,Nashville,,US,72.5,73.5,86,0.0,1019.0,3.53,193,10000,06:56 AM,08:49 PM
08-05-25 02:46:18,Nashville,,US,72.5,73.5,86,0.0,1019.0,3.53,193,10000,06:56 AM,08:49 PM
08-05-25 02:46:06,Tokyo,,JP,35.2,42.2,55,0.0,1004.0,8.23,160,10000,03:52 PM,05:42 AM
08-05-25 02:46:06,Tokyo,,JP,35.2,42.2,55,0.0,1004.0,8.23,160,10000,03:52 PM,05:42 AM
08-05-25 02:46:06,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:46:06,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:46:06,Tokyo,,JP,35.2,42.2,55,0.0,1004.0,8.23,160,10000,03:52 PM,05:42 AM
08-05-25 02:46:06,Tokyo,,JP,35.2,42.2,55,0.0,1004.0,8.23,160,10000,03:52 PM,05:42 AM
08-05-25 02:46:06,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:46:06,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:43:23,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:43:23,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:43:23,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:43:23,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:43:00,St Louis,,US,75.5,76.6,82,0.0,1018.0,1.01,281,10000,07:05 AM,09:08 PM
08-05-25 02:43:00,St Louis,,US,75.5,76.6,82,0.0,1018.0,1.01,281,10000,07:05 AM,09:08 PM
08-05-25 02:43:00,St Louis,,US,75.5,76.6,82,0.0,1018.0,1.01,281,10000,07:05 AM,09:08 PM
08-05-25 02:43:00,St Louis,,US,75.5,76.6,82,0.0,1018.0,1.01,281,10000,07:05 AM,09:08 PM
08-05-25 02:42:47,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:42:47,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:42:47,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:42:47,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:42:47,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:42:47,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:42:47,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:42:47,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:42:46,Tokyo,,JP,35.5,42.5,54,0.0,1004.0,7.72,180,10000,03:52 PM,05:42 AM
08-05-25 02:42:46,Tokyo,,JP,35.5,42.5,54,0.0,1004.0,7.72,180,10000,03:52 PM,05:42 AM
08-05-25 02:42:46,Tokyo,,JP,35.5,42.5,54,0.0,1004.0,7.72,180,10000,03:52 PM,05:42 AM
08-05-25 02:42:46,Tokyo,,JP,35.5,42.5,54,0.0,1004.0,7.72,180,10000,03:52 PM,05:42 AM
08-05-25 02:39:55,Austin,,US,83.1,88.0,68,0.0,1015.0,4.61,0,10000,07:51 AM,09:22 PM
08-05-25 02:39:55,Austin,,US,83.1,88.0,68,0.0,1015.0,4.61,0,10000,07:51 AM,09:22 PM
08-05-25 02:39:55,Austin,,US,83.1,88.0,68,0.0,1015.0,4.61,0,10000,07:51 AM,09:22 PM
08-05-25 02:39:55,Austin,,US,83.1,88.0,68,0.0,1015.0,4.61,0,10000,07:51 AM,09:22 PM
08-05-25 02:38:32,Nashville,,US,73.0,74.0,84,0.0,1019.0,3.53,193,10000,06:56 AM,08:49 PM
08-05-25 02:38:32,Nashville,,US,73.0,74.0,84,0.0,1019.0,3.53,193,10000,06:56 AM,08:49 PM
08-05-25 02:38:32,Nashville,,US,73.0,74.0,84,0.0,1019.0,3.53,193,10000,06:56 AM,08:49 PM
08-05-25 02:38:32,Nashville,,US,73.0,74.0,84,0.0,1019.0,3.53,193,10000,06:56 AM,08:49 PM
08-05-25 02:38:14,St Louis,,US,75.5,76.6,82,0.0,1018.0,1.01,279,10000,07:05 AM,09:08 PM
08-05-25 02:38:14,St Louis,,US,75.5,76.6,82,0.0,1018.0,1.01,279,10000,07:05 AM,09:08 PM
08-05-25 02:38:14,St Louis,,US,75.5,76.6,82,0.0,1018.0,1.01,279,10000,07:05 AM,09:08 PM
08-05-25 02:38:14,St Louis,,US,75.5,76.6,82,0.0,1018.0,1.01,279,10000,07:05 AM,09:08 PM
08-05-25 02:38:09,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:38:09,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:38:09,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:38:09,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:38:09,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:38:09,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:38:09,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:38:09,Knoxville,,US,70.8,71.9,93,0.0,1020.0,4.61,80,10000,06:45 AM,08:37 PM
08-05-25 02:37:03,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:37:03,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:37:03,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:37:03,Salt Lake City,,US,89.4,85.4,12,0.0,1008.0,9.22,10,10000,08:27 AM,10:39 PM
08-05-25 02:36:56,Tokyo,,JP,35.5,42.5,54,0.0,1004.0,7.72,180,10000,03:52 PM,05:42 AM
08-05-25 02:36:56,Tokyo,,JP,35.5,42.5,54,0.0,1004.0,7.72,180,10000,03:52 PM,05:42 AM
08-05-25 02:36:56,Tokyo,,JP,35.5,42.5,54,0.0,1004.0,7.72,180,10000,03:52 PM,05:42 AM
08-05-25 02:36:56,Tokyo,,JP,35.5,42.5,54,0.0,1004.0,7.72,180,10000,03:52 PM,05:42 AM
08-05-25 00:37:07,St Louis,,US,78.7,79.6,72,0.0,1017.0,11.5,90,10000,07:05 AM,09:08 PM
08-05-25 00:35:03,Austin,,US,87.6,93.8,59,0.0,1014.0,5.99,114,10000,07:51 AM,09:22 PM
08-05-25 00:35:00,Tokyo,,JP,34.7,40.4,51,0.0,1005.0,7.2,190,10000,03:52 PM,05:42 AM
08-05-25 00:34:31,Nashville,,US,76.8,77.8,78,0.0,1018.0,3.69,197,10000,06:56 AM,08:49 PM
08-05-25 00:33:53,Knoxville,,US,72.3,73.3,88,0.0,1019.0,6.91,230,10000,06:45 AM,08:37 PM
08-05-25 00:33:53,Knoxville,,US,72.3,73.3,88,0.0,1019.0,6.91,230,10000,06:45 AM,08:37 PM
08-05-25 00:33:31,Salt Lake City,,US,93.9,89.2,8,0.0,1005.0,5.01,193,10000,08:27 AM,10:39 PM
08-05-25 00:07:33,Salt Lake City,,US,94.9,90.1,7,0.0,1005.0,19.57,180,10000,08:27 AM,10:39 PM
08-05-25 00:07:33,Salt Lake City,,US,94.9,90.1,7,0.0,1005.0,19.57,180,10000,08:27 AM,10:39 PM
08-05-25 00:06:50,Nashville,,US,78.6,79.6,73,0.0,1018.0,5.03,184,10000,06:56 AM,08:49 PM
08-05-25 00:06:50,Nashville,,US,78.6,79.6,73,0.0,1018.0,5.03,184,10000,06:56 AM,08:49 PM
08-05-25 00:06:50,Nashville,,US,78.6,79.6,73,0.0,1018.0,5.03,184,10000,06:56 AM,08:49 PM
08-05-25 00:06:25,Tokyo,,JP,33.9,40.2,56,0.0,1005.0,7.2,190,10000,03:52 PM,05:42 AM
08-05-25 00:06:25,Tokyo,,JP,33.9,40.2,56,0.0,1005.0,7.2,190,10000,03:52 PM,05:42 AM
08-05-25 00:06:15,Austin,,US,87.8,93.5,57,0.0,1014.0,5.99,129,10000,07:51 AM,09:22 PM
08-05-25 00:06:15,Austin,,US,87.8,93.5,57,0.0,1014.0,5.99,129,10000,07:51 AM,09:22 PM
08-05-25 00:05:04,St Louis,,US,80.9,83.8,66,0.0,1017.0,11.5,90,10000,07:05 AM,09:08 PM
08-05-25 00:05:04,St Louis,,US,80.9,83.8,66,0.0,1017.0,11.5,90,10000,07:05 AM,09:08 PM
08-05-25 00:03:57,Knoxville,,US,73.4,74.4,86,0.0,1019.0,5.75,190,10000,06:45 AM,08:37 PM
08-05-25 00:03:57,Knoxville,,US,73.4,74.4,86,0.0,1019.0,5.75,190,10000,06:45 AM,08:37 PM
08-05-25 00:03:57,Knoxville,,US,73.4,74.4,86,0.0,1019.0,5.75,190,10000,06:45 AM,08:37 PM
08-05-25 00:03:57,Knoxville,,US,73.4,74.4,86,0.0,1019.0,5.75,190,10000,06:45 AM,08:37 PM
08-05-25 00:03:57,Knoxville,,US,73.4,74.4,86,0.0,1019.0,5.75,190,10000,06:45 AM,08:37 PM
08-05-25 00:03:57,Knoxville,,US,73.4,74.4,86,0.0,1019.0,5.75,190,10000,06:45 AM,08:37 PM
08-04-25 23:58:54,Knoxville,,US,73.4,74.5,86,0.0,1019.0,5.75,190,10000,06:45 AM,08:37 PM
08-04-25 23:58:54,Knoxville,,US,73.4,74.5,86,0.0,1019.0,5.75,190,10000,06:45 AM,08:37 PM
08-04-25 23:58:54,Knoxville,,US,73.4,74.5,86,0.0,1019.0,5.75,190,10000,06:45 AM,08:37 PM
08-04-25 23:58:54,Knoxville,,US,73.4,74.5,86,0.0,1019.0,5.75,190,10000,06:45 AM,08:37 PM
08-04-25 23:57:33,Salt Lake City,,US,94.5,89.8,8,0.0,1005.0,5.99,236,10000,08:27 AM,10:39 PM
08-04-25 23:57:33,Salt Lake City,,US,94.5,89.8,8,0.0,1005.0,5.99,236,10000,08:27 AM,10:39 PM
08-04-25 23:57:28,Austin,,US,88.1,94.1,57,0.0,1014.0,5.01,114,10000,07:51 AM,09:22 PM
08-04-25 23:57:28,Austin,,US,88.1,94.1,57,0.0,1014.0,5.01,114,10000,07:51 AM,09:22 PM
08-04-25 23:57:28,Austin,,US,88.1,94.1,57,0.0,1014.0,5.01,114,10000,07:51 AM,09:22 PM
08-04-25 23:57:28,Austin,,US,88.1,94.1,57,0.0,1014.0,5.01,114,10000,07:51 AM,09:22 PM
08-04-25 23:56:14,Tokyo,,JP,34.0,39.7,54,0.0,1005.0,7.2,190,10000,03:52 PM,05:42 AM
08-04-25 23:56:14,Tokyo,,JP,34.0,39.7,54,0.0,1005.0,7.2,190,10000,03:52 PM,05:42 AM
08-04-25 23:56:11,Nashville,,US,79.4,79.4,69,0.0,1018.0,6.91,170,10000,06:56 AM,08:49 PM
08-04-25 23:56:11,Nashville,,US,79.4,79.4,69,0.0,1018.0,6.91,170,10000,06:56 AM,08:49 PM
08-04-25 23:56:11,Nashville,,US,79.4,79.4,69,0.0,1018.0,6.91,170,10000,06:56 AM,08:49 PM
08-04-25 23:56:11,Nashville,,US,79.4,79.4,69,0.0,1018.0,6.91,170,10000,06:56 AM,08:49 PM
08-04-25 23:55:35,St Louis,,US,81.7,84.8,65,0.0,1017.0,11.5,10,10000,07:05 AM,09:08 PM
08-04-25 23:55:35,St Louis,,US,81.7,84.8,65,0.0,1017.0,11.5,10,10000,07:05 AM,09:08 PM
08-04-25 23:55:00,Tokyo,,JP,33.8,40.0,56,0.0,1005.0,7.2,190,10000,03:52 PM,05:42 AM
08-04-25 23:55:00,Tokyo,,JP,33.8,40.0,56,0.0,1005.0,7.2,190,10000,03:52 PM,05:42 AM
08-04-25 23:54:19,St Louis,,US,81.9,85.0,64,0.0,1017.0,11.5,10,10000,07:05 AM,09:08 PM
08-04-25 23:54:19,St Louis,,US,81.9,85.0,64,0.0,1017.0,11.5,10,10000,07:05 AM,09:08 PM
08-04-25 23:53:31,Knoxville,,US,73.4,74.5,86,0.0,1019.0,5.75,190,10000,06:45 AM,08:37 PM
08-04-25 23:53:31,Knoxville,,US,73.4,74.5,86,0.0,1019.0,5.75,190,10000,06:45 AM,08:37 PM
08-04-25 23:53:31,Knoxville,,US,73.4,74.5,86,0.0,1019.0,5.75,190,10000,06:45 AM,08:37 PM
08-04-25 23:53:31,Knoxville,,US,73.4,74.5,86,0.0,1019.0,5.75,190,10000,06:45 AM,08:37 PM
08-04-25 23:52:15,Salt Lake City,,US,94.6,89.8,8,0.0,1005.0,5.99,236,10000,08:27 AM,10:39 PM
08-04-25 23:52:15,Salt Lake City,,US,94.6,89.8,8,0.0,1005.0,5.99,236,10000,08:27 AM,10:39 PM
08-04-25 23:27:30,Tokyo,,JP,33.2,38.6,56,0.0,1006.0,7.2,180,10000,03:52 PM,05:42 AM
08-04-25 23:27:30,Tokyo,,JP,33.2,38.6,56,0.0,1006.0,7.2,180,10000,03:52 PM,05:42 AM
08-04-25 23:27:30,Tokyo,,JP,33.2,38.6,56,0.0,1006.0,7.2,180,10000,03:52 PM,05:42 AM
08-04-25 23:27:30,Tokyo,,JP,33.2,38.6,56,0.0,1006.0,7.2,180,10000,03:52 PM,05:42 AM
08-04-25 23:26:41,Nashville,,US,79.7,79.7,69,0.0,1018.0,6.91,170,10000,06:56 AM,08:49 PM
08-04-25 23:26:41,Nashville,,US,79.7,79.7,69,0.0,1018.0,6.91,170,10000,06:56 AM,08:49 PM
08-04-25 23:26:41,Nashville,,US,79.7,79.7,69,0.0,1018.0,6.91,170,10000,06:56 AM,08:49 PM
08-04-25 23:26:41,Nashville,,US,79.7,79.7,69,0.0,1018.0,6.91,170,10000,06:56 AM,08:49 PM
08-04-25 23:25:58,Salt Lake City,,US,95.1,90.2,8,0.0,1005.0,5.99,223,10000,08:27 AM,10:39 PM
08-04-25 23:25:58,Salt Lake City,,US,95.1,90.2,8,0.0,1005.0,5.99,223,10000,08:27 AM,10:39 PM
08-04-25 23:25:58,Salt Lake City,,US,95.1,90.2,8,0.0,1005.0,5.99,223,10000,08:27 AM,10:39 PM
08-04-25 23:25:58,Salt Lake City,,US,95.1,90.2,8,0.0,1005.0,5.99,223,10000,08:27 AM,10:39 PM
08-04-25 23:24:14,St Louis,,US,83.2,86.2,60,0.0,1017.0,11.5,10,10000,07:05 AM,09:08 PM
08-04-25 23:24:14,St Louis,,US,83.2,86.2,60,0.0,1017.0,11.5,10,10000,07:05 AM,09:08 PM
08-04-25 23:24:14,St Louis,,US,83.2,86.2,60,0.0,1017.0,11.5,10,10000,07:05 AM,09:08 PM
08-04-25 23:24:14,St Louis,,US,83.2,86.2,60,0.0,1017.0,11.5,10,10000,07:05 AM,09:08 PM
08-04-25 23:24:05,Austin,,US,88.5,94.5,56,0.0,1014.0,5.01,112,10000,07:51 AM,09:22 PM
08-04-25 23:24:05,Austin,,US,88.5,94.5,56,0.0,1014.0,5.01,112,10000,07:51 AM,09:22 PM
08-04-25 23:24:05,Austin,,US,88.5,94.5,56,0.0,1014.0,5.01,112,10000,07:51 AM,09:22 PM
08-04-25 23:24:05,Austin,,US,88.5,94.5,56,0.0,1014.0,5.01,112,10000,07:51 AM,09:22 PM
08-04-25 23:23:35,Knoxville,,US,74.3,75.4,84,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:23:35,Knoxville,,US,74.3,75.4,84,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:23:35,Knoxville,,US,74.3,75.4,84,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:23:35,Knoxville,,US,74.3,75.4,84,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:23:35,Knoxville,,US,74.3,75.4,84,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:23:35,Knoxville,,US,74.3,75.4,84,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:23:35,Knoxville,,US,74.3,75.4,84,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:23:35,Knoxville,,US,74.3,75.4,84,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:23:35,Knoxville,,US,74.3,75.4,84,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:17:11,Tokyo,,JP,33.4,39.3,57,0.0,1006.0,7.2,180,10000,03:52 PM,05:42 AM
08-04-25 23:17:11,Tokyo,,JP,33.4,39.3,57,0.0,1006.0,7.2,180,10000,03:52 PM,05:42 AM
08-04-25 23:17:11,Tokyo,,JP,33.4,39.3,57,0.0,1006.0,7.2,180,10000,03:52 PM,05:42 AM
08-04-25 23:17:11,Tokyo,,JP,33.4,39.3,57,0.0,1006.0,7.2,180,10000,03:52 PM,05:42 AM
08-04-25 23:17:02,Nashville,,US,79.8,79.8,69,0.0,1018.0,6.91,170,10000,06:56 AM,08:49 PM
08-04-25 23:17:02,Nashville,,US,79.8,79.8,69,0.0,1018.0,6.91,170,10000,06:56 AM,08:49 PM
08-04-25 23:17:02,Nashville,,US,79.8,79.8,69,0.0,1018.0,6.91,170,10000,06:56 AM,08:49 PM
08-04-25 23:17:02,Nashville,,US,79.8,79.8,69,0.0,1018.0,6.91,170,10000,06:56 AM,08:49 PM
08-04-25 23:17:02,Nashville,,US,79.8,79.8,69,0.0,1018.0,6.91,170,10000,06:56 AM,08:49 PM
08-04-25 23:15:01,Austin,,US,88.8,93.6,53,0.0,1014.0,1.99,338,10000,07:51 AM,09:22 PM
08-04-25 23:15:01,Austin,,US,88.8,93.6,53,0.0,1014.0,1.99,338,10000,07:51 AM,09:22 PM
08-04-25 23:15:01,Austin,,US,88.8,93.6,53,0.0,1014.0,1.99,338,10000,07:51 AM,09:22 PM
08-04-25 23:15:01,Austin,,US,88.8,93.6,53,0.0,1014.0,1.99,338,10000,07:51 AM,09:22 PM
08-04-25 23:14:45,Knoxville,,US,74.3,75.4,83,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:14:45,Knoxville,,US,74.3,75.4,83,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:14:45,Knoxville,,US,74.3,75.4,83,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:14:45,Knoxville,,US,74.3,75.4,83,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:14:45,Knoxville,,US,74.3,75.4,83,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:14:45,Knoxville,,US,74.3,75.4,83,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:14:45,Knoxville,,US,74.3,75.4,83,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:14:45,Knoxville,,US,74.3,75.4,83,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:14:45,Knoxville,,US,74.3,75.4,83,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:14:45,Knoxville,,US,74.3,75.4,83,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:14:45,Knoxville,,US,74.3,75.4,83,0.0,1019.0,4.61,250,10000,06:45 AM,08:37 PM
08-04-25 23:13:28,St Louis,,US,83.3,86.7,61,0.0,1017.0,11.5,10,10000,07:05 AM,09:08 PM
08-04-25 23:13:28,St Louis,,US,83.3,86.7,61,0.0,1017.0,11.5,10,10000,07:05 AM,09:08 PM
08-04-25 23:13:28,St Louis,,US,83.3,86.7,61,0.0,1017.0,11.5,10,10000,07:05 AM,09:08 PM
08-04-25 23:13:28,St Louis,,US,83.3,86.7,61,0.0,1017.0,11.5,10,10000,07:05 AM,09:08 PM
08-04-25 23:12:39,Salt Lake City,,US,95.3,90.4,8,0.0,1005.0,8.01,217,10000,08:27 AM,10:39 PM
08-04-25 23:12:39,Salt Lake City,,US,95.3,90.4,8,0.0,1005.0,8.01,217,10000,08:27 AM,10:39 PM
08-04-25 23:12:39,Salt Lake City,,US,95.3,90.4,8,0.0,1005.0,8.01,217,10000,08:27 AM,10:39 PM
08-04-25 23:12:39,Salt Lake City,,US,95.3,90.4,8,0.0,1005.0,8.01,217,10000,08:27 AM,10:39 PM
08-04-25 21:19:29,Salt Lake City,,US,94.8,90.0,10,0.0,1006.0,21.85,150,10000,08:27 AM,10:39 PM
